,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
130,870.0,1.960312712168211,0.2230399587791257,0.218,0.236,0.211,0.256,0.301,0.511,0.352,0.365,0.263,0.257,0.262
131,872.0,1.9346405898490333,0.2734135207856263,0.0,0.272,0.185,0.195,0.212,0.394,0.381,0.421,0.36,0.25,0.296
132,875.0,1.883050037737778,0.0,0.234,0.397,0.35,0.246,0.283,0.195,0.303,0.283,0.464,0.436,0.279
133,877.0,1.8544850560257515,0.2935951013894836,0.27,0.272,0.312,0.294,0.361,0.0,0.229,0.0,0.292,0.452,0.536
134,879.0,1.8257600052573768,0.5443904882486479,0.438,0.247,0.0,0.211,0.273,0.369,0.315,0.266,0.0,0.287,0.426
135,881.0,1.796938407859891,0.3065297672533389,0.404,0.435,0.244,0.217,0.218,0.277,0.272,0.403,0.318,0.212,0.228
136,883.0,1.7679578668133151,0.1653997806007199,0.246,0.348,0.323,0.225,0.286,0.249,0.211,0.304,0.45,0.352,0.333
137,884.0,1.7388817816783195,0.4857804743785209,0.291,0.246,0.292,0.0,0.206,0.313,0.321,0.181,0.298,0.332,0.456
138,886.0,1.7097105922322218,0.4002847254361329,0.413,0.401,0.238,0.221,0.0,0.18,0.263,0.271,0.258,0.27,0.365
139,888.0,1.6803821053718089,0.3488827166195231,0.42,0.31,0.304,0.272,0.0,0.225,0.0,0.191,0.211,0.256,0.255
140,890.0,1.6513349419549357,0.4603737321577638,0.323,0.346,0.341,0.272,0.26,0.338,0.329,0.225,0.232,0.215,0.285
141,892.0,1.6221933386695184,0.3508563664370767,0.477,0.357,0.284,0.32,0.352,0.332,0.437,0.309,0.287,0.251,0.209
142,894.0,1.5913968824946192,0.2128919540335208,0.286,0.378,0.397,0.351,0.392,0.395,0.325,0.306,0.321,0.276,0.321
143,898.0,1.526482000440085,0.4373477018696238,0.342,0.362,0.361,0.283,0.0,0.332,0.381,0.346,0.224,0.277,0.41
144,900.0,1.4921852356211271,0.3966079807954216,0.299,0.382,0.422,0.394,0.281,0.229,0.212,0.393,0.313,0.236,0.339
145,902.0,1.4740895780518706,0.3542533195490963,0.296,0.301,0.438,0.416,0.384,0.22,0.0,0.245,0.255,0.194,0.301
146,904.0,1.4378104691953375,0.2631617489380595,0.275,0.261,0.208,0.348,0.567,0.412,0.348,0.266,0.0,0.0,0.0
147,907.0,1.3995344473201283,0.0,0.0,0.303,0.259,0.0,0.243,0.489,0.505,0.36,0.312,0.257,0.0
148,908.0,1.379394815045762,0.2113543163793512,0.0,0.0,0.0,0.218,0.226,0.326,0.435,0.43,0.419,0.36,0.301
149,910.0,1.33891367751119,0.352708511430595,0.209,0.0,0.0,0.0,0.31,0.414,0.0,0.295,0.444,0.538,0.415
150,912.0,1.3186343746780445,0.3119189945133009,0.223,0.25,0.273,0.0,0.221,0.378,0.377,0.346,0.391,0.514,0.466
151,915.0,1.2736795703077617,0.450498474899276,0.423,0.368,0.333,0.366,0.317,0.383,0.293,0.0,0.347,0.263,0.334
152,916.0,1.2511075261369928,0.393644840152155,0.389,0.409,0.0,0.497,0.266,0.361,0.514,0.368,0.277,0.34,0.325
153,918.0,1.2284316259411128,0.3484099394595914,0.335,0.287,0.456,0.427,0.442,0.311,0.37,0.457,0.441,0.219,0.0
154,921.0,1.1828925623151108,0.3617672875169312,0.233,0.249,0.179,0.309,0.244,0.397,0.301,0.39,0.39,0.0,0.0
155,922.0,1.1599684223993911,0.4393649118933345,0.424,0.298,0.22,0.202,0.238,0.258,0.291,0.373,0.239,0.363,0.0
156,924.0,1.1370030372074371,0.297105790121801,0.41,0.423,0.368,0.185,0.2,0.316,0.296,0.331,0.433,0.389,0.27
157,927.0,1.0885598576131272,0.2928537925554533,0.301,0.295,0.462,0.317,0.297,0.178,0.0,0.24,0.276,0.27,0.372
158,929.0,1.0629644951974877,0.2274952449101854,0.342,0.424,0.371,0.371,0.336,0.0,0.22,0.243,0.239,0.313,0.211
159,930.0,1.0373333408983232,0.3139093320437188,0.0,0.379,0.519,0.448,0.344,0.416,0.302,0.331,0.331,0.253,0.231
