,Snapshot,Lookback,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
116,839.0,2.452533894244416,0.3977610701083733,0.28,0.319,0.251,0.124,0.0,0.201,0.0,0.0,0.25,0.344,0.276
117,840.0,2.432923249867974,0.265675487070195,0.309,0.441,0.269,0.199,0.154,0.205,0.164,0.155,0.212,0.247,0.301
118,842.0,2.3934185607529006,0.2529067680862302,0.351,0.266,0.331,0.333,0.227,0.187,0.136,0.178,0.207,0.168,0.0
119,844.0,2.3735891273313907,0.0,0.276,0.294,0.208,0.37,0.184,0.173,0.151,0.177,0.215,0.213,0.241
120,846.0,2.3337768208667296,0.3892457850106687,0.219,0.17,0.179,0.226,0.26,0.283,0.324,0.17,0.0,0.0,0.251
121,848.0,2.3137302192753904,0.2093485403120825,0.0,0.176,0.328,0.286,0.0,0.188,0.202,0.221,0.302,0.323,0.276
122,850.0,2.269521171742096,0.2891488020572322,0.337,0.313,0.213,0.206,0.27,0.202,0.0,0.338,0.347,0.346,0.333
123,853.0,2.224930415431526,0.3603065637121054,0.377,0.345,0.34,0.353,0.308,0.276,0.225,0.0,0.224,0.308,0.416
124,855.0,2.2025324624786755,0.3676990809107611,0.335,0.418,0.338,0.267,0.413,0.262,0.203,0.225,0.0,0.234,0.233
125,856.0,2.180087668088486,0.2720508901120185,0.323,0.409,0.349,0.391,0.358,0.328,0.225,0.213,0.277,0.186,0.253
126,858.0,2.157532515481736,0.2295557168739206,0.284,0.32,0.322,0.376,0.389,0.342,0.287,0.245,0.253,0.315,0.244
127,860.0,2.112219607618881,0.298902307236302,0.359,0.334,0.203,0.292,0.352,0.406,0.355,0.0,0.0,0.252,0.204
128,862.0,2.087111301115557,0.2792531977478742,0.378,0.377,0.286,0.161,0.271,0.396,0.498,0.302,0.159,0.204,0.247
129,864.0,2.0619610942752065,0.2448673341423647,0.426,0.416,0.323,0.356,0.189,0.239,0.398,0.449,0.336,0.18,0.266
130,867.0,2.0113456725416192,0.2488350489752549,0.325,0.33,0.391,0.329,0.364,0.485,0.271,0.0,0.272,0.363,0.268
131,870.0,1.960312712168211,0.2318663991671991,0.221,0.26,0.23,0.287,0.308,0.489,0.348,0.353,0.258,0.252,0.251
132,872.0,1.9346405898490333,0.2544511544932826,0.0,0.286,0.202,0.201,0.255,0.397,0.363,0.409,0.35,0.244,0.28
133,875.0,1.883050037737778,0.0,0.223,0.38,0.35,0.263,0.287,0.218,0.317,0.269,0.418,0.41,0.284
134,877.0,1.8544850560257515,0.2831393946819899,0.257,0.257,0.324,0.28,0.372,0.0,0.242,0.0,0.295,0.422,0.508
135,879.0,1.8257600052573768,0.5203694015260455,0.429,0.239,0.0,0.216,0.271,0.37,0.32,0.265,0.0,0.277,0.411
136,881.0,1.796938407859891,0.3018285233242048,0.397,0.41,0.267,0.239,0.224,0.277,0.287,0.389,0.304,0.209,0.232
